2663,295024
2664,296540
2665,331501
2666,301461
2667,177886
2668,177654
2669,176776
2670,298981
2671,176207
2672,175602
2673,193163
2674,192356
2675,165740
2676,189137
2677,206735
2678,262272
2679,291363
2680,291289
2681,423525
2682,341619
2683,499198
2684,327313
2685,349269
2686,263828
2687,331982
2688,230028
2689,217266
2690,481359
2691,189056
2692,139999
2693,188117
2694,133188
2695,205754
2696,182740
2697,187975
2698,209255
2699,186884
2700,160226
2701,167241
2702,113847
2703,150100
2704,140026
2705,127652
2706,122125
2707,123932
2708,132635
2709,113100
2710,129177
2711,289219
2712,375014
2713,173117
2714,154184
2715,164301
2716,163548
2717,206007
2718,240332
2719,152244
2720,175740
2721,140546
2722,170250
2723,146708
2724,131240
2725,132908
2726,143252
2727,179270
2728,174199
2729,159707
2730,139137
2731,121950
2732,118973
2733,166123
2734,149176
2735,133818
2736,146814
2737,122537
2738,131005
2739,154375
2740,128871
2741,159133
2742,163882
2743,161573
2744,136478
2745,130770
2746,126216
2747,166256
2748,124423
2749,125854
2750,126431
2751,126724
2752,236647
2753,157131
2754,198704
2755,146518
2756,98341
2757,74506
2758,90102
2759,167850
2760,146398
2761,141393
2762,141459
2763,204703
2764,179645
2765,263072
2766,151459
2767,92247
2768,126718
2769,124151
2770,160877
2771,124463
2772,126631
2773,145891
2774,144962
2775,136248
2776,157962
2777,157594
2778,133519
2779,127631
2780,111701
2781,106380
2782,96978
2783,123125
2784,129890
2785,142035
2786,82908
2787,121749
2788,91873
2789,222207
2790,98954
2791,116493
2792,83395
2793,169488
2794,111770
2795,129909
2796,102726
2797,188091
2798,130683
2799,125629
2800,79553
2801,115182
2802,142294
2803,159844
2804,148534
2805,98071
2806,96045
2807,159958
2808,144966
2809,133665
2810,131859
2811,157975
2812,149138
2813,157162
2814,166507
2815,99719
2816,247548
2817,131220
2818,133958
2819,192444
2820,164594
2821,109408
2822,191229
2823,226286
2824,185774
2825,152866
2826,123773
2827,154373
2828,212652
2829,167106
2830,250405
2831,179540
2832,219291
2833,302672
2834,234910
2835,227301
2836,192533
2837,181517
2838,140865
2839,183035
2840,189189
2841,210444
2842,232113
2843,162071
2844,160928
2845,126223
2846,216994
2847,201732
2848,224257
2849,236472
2850,299194
2851,243246
2852,240821
2853,249972
2854,135056
2855,195527
2856,212363
2857,194420
2858,190707
2859,144072
2860,130324
2861,121612
2862,207711
2863,121142
2864,262930
2865,137254
2866,167256
2867,95625
2868,137577
2869,126041
2870,161189
2871,115629
2872,64572
2873,105367
2874,150275
2875,145635
2876,164909
2877,146855
2878,177311
2879,154666
2880,127297
2881,149928
2882,170845
2883,189934
2884,190452
2885,188907
2886,199421
2887,103784
2888,145926
2889,66703
2890,89707
2891,141827
2892,61888
2893,120271
2894,67405
2895,324814
2896,298225
2897,207932
2898,149326
2899,231972
2900,154597
2901,195882
2902,184377
2903,354645
2904,375836
2905,113875
2906,196590
2907,129369
2908,127532
2909,142320
2910,85956
2911,92391
2912,148742
2913,96918
2914,89734
2915,91541
2916,94544
2917,144979
2918,114954
2919,236698
