Id,SalePrice
1668,338366.796
1669,311957.58299999987
1670,344404.1789999999
1671,275396.8050000001
1672,465363.8659999989
1673,305981.6329999998
1674,260324.77299999993
1675,181989.544
1676,179525.583
1677,187258.689
1678,471416.9769999981
1679,370964.62799999956
1680,336501.88099999964
1681,279307.84999999957
1682,303595.7080000001
1683,180429.624
1684,173921.611
1685,178496.26200000002
1686,160875.072
1687,169588.62799999997
1688,198097.57799999998
1689,188792.29100000003
1690,183065.433
1691,175726.73
1692,273748.84799999994
1693,172309.15600000002
1694,184486.62900000002
1695,172529.575
1696,268936.37500000006
1697,172341.88100000002
1698,345114.3299999997
1699,334952.26
1700,252854.41800000006
1701,282415.551
1702,258019.2159999999
1703,254986.50299999994
1704,294591.2950000001
1705,231799.53199999998
1706,471455.0749999981
1707,191788.39600000007
1708,189593.28000000003
1709,287207.70699999976
1710,229866.46899999992
1711,276888.0539999999
1712,263162.5790000002
1713,260019.00299999976
1714,233078.50799999997
1715,207622.345
1716,172779.45600000003
1717,167770.951
1718,135391.86099999986
1719,229156.23300000015
1720,257062.0679999999
1721,168974.36299999998
1722,128734.90599999986
1723,150111.8899999999
1724,194631.824
1725,243748.21500000032
1726,185674.576
1727,166652.80200000008
1728,185298.809
1729,174122.39700000003
1730,172726.00699999998
1731,123187.00199999996
1732,137206.91399999993
1733,131146.33000000005
1734,131990.45000000004
1735,132900.52800000005
1736,120375.42199999999
1737,367110.7919999997
1738,228731.25199999992
1739,267118.2579999998
1740,183945.31399999998
1741,168732.45900000006
1742,165205.24999999997
1743,173365.55500000002
1744,313019.8070000007
1745,244877.50899999987
1746,270608.30500000005
1747,232591.47200000018
1748,209858.84000000008
1749,169281.916
1750,145217.51200000002
1751,248132.70900000003
1752,128361.86700000006
1753,140693.03599999993
1754,233651.84800000006
1755,175183.854
1756,122142.29700000005
1757,124719.525
1758,166305.29200000002
1759,175378.15
1760,164202.261
1761,156667.08800000005
1762,179807.663
1763,184829.651
1764,117986.40999999997
1765,182503.485
1766,185178.481
1767,199471.65500000003
1768,135695.57100000005
1769,180934.919
1770,136509.94299999994
1771,133891.14199999993
1772,143969.0839999999
1773,136242.40199999997
1774,134374.86000000004
1775,128112.25800000005
1776,122477.75500000002
1777,121535.87900000004
1778,128258.34199999993
1779,121429.17800000013
1780,182513.412
1781,130839.22599999997
1782,101097.48600000009
1783,142728.93799999994
1784,100282.30299999996
1785,117737.92599999989
1786,159454.18300000005
1787,183401.55299999999
1788,66486.26400000002
1789,96543.94900000026
1790,90694.01100000003
1791,185048.824
1792,156961.911
1793,137212.91099999996
1794,138583.85899999976
1795,133299.65899999999
1796,124095.38399999999
1797,119130.25200000021
1798,124323.9880000001
1799,120236.7310000001
1800,128441.85499999998
1801,131097.1679999999
1802,153099.99999999994
1803,161515.687
1804,142683.90799999988
1805,136478.61299999995
1806,131138.40199999989
1807,166776.65699999998
1808,130215.34999999999
1809,127017.00900000002
1810,151271.64
1811,119861.098
1812,122935.9639999999
1813,139705.0109999997
1814,105157.389
1815,66452.10300000013
1816,104498.43200000013
1817,126504.92599999995
1818,147463.63400000008
1819,128225.58899999977
1820,85626.59300000039
1821,128833.48499999991
1822,156722.69700000004
1823,64450.948000000266
1824,145102.01599999992
1825,139676.63099999985
1826,110281.11500000014
1827,109293.458
1828,141758.98699999988
1829,114946.81599999998
1830,154844.98600000012
1831,197855.79500000004
1832,113679.22299999994
1833,165392.73299999998
1834,138273.73999999987
1835,185355.396
1836,132799.4869999999
1837,109136.81900000003
1838,148285.0959999999
1839,90048.053
1840,153113.59499999994
1841,144109.08299999993
1842,94330.219
1843,138572.8149999999
1844,136498.46199999988
1845,140952.43499999985
1846,143640.28799999994
1847,147827.76399999997
1848,65582.43500000001
1849,127868.42799999996
1850,123463.42400000016
1851,165833.84800000003
1852,124833.94900000002
1853,133024.91799999983
1854,172981.355
1855,163699.282
1856,241963.6270000002
1857,165016.20400000006
1858,140046.3070000002
1859,123801.54099999991
1860,152366.79800000007
1861,123718.77899999992
1862,270186.36200000014
1863,267725.3810000001
1864,267795.3810000001
1865,336398.75099999964
1866,333507.1209999999
1867,243789.2080000001
1868,313427.3110000003
1869,177769.798
1870,247227.1190000001
1871,260982.52799999987
1872,178284.325
1873,236749.26599999997
1874,137897.38099999988
1875,207020.11899999998
1876,195718.18
1877,207098.08299999996
1878,210169.31099999993
1879,130125.42200000002
1880,138281.53799999988
1881,253957.87499999988
1882,267206.5249999999
1883,210512.51099999988
1884,234880.17800000013
1885,257056.88500000007
1886,311498.42500000034
1887,198538.73200000002
1888,290039.5260000001
1889,176610.393
1890,126615.45000000004
1891,136013.70199999982
1892,111329.77100000005
1893,158062.553
1894,130790.48799999995
1895,155508.478
1896,141051.9759999999
1897,122370.07900000014
1898,115256.108
1899,136903.33899999998
1900,155320.7769999999
1901,170941.971
1902,131049.35700000008
1903,228917.823
1904,134103.763
1905,183855.95799999998
1906,154952.52099999998
1907,204484.146
1908,110198.69399999996
1909,132849.08899999992
1910,123653.387
1911,195583.07099999997
1912,262333.3289999999
1913,146998.8240000002
1914,65157.61000000038
1915,327132.19800000114
1916,73537.95399999998
1917,263818.403
1918,138018.95999999993
1919,169308.99
1920,147909.25699999998
1921,410663.87599999976
1922,338404.6890000001
1923,218650.64100000006
1924,243426.90699999995
1925,240593.42700000023
1926,395188.60400000005
1927,135060.14499999987
1928,163832.64900000003
1929,127563.70200000005
1930,127471.27299999999
1931,139710.87899999993
1932,145162.80499999988
1933,182778.944
1934,184795.214
1935,177101.136
1936,192425.637
1937,184106.18899999998
1938,165209.536
1939,253592.36499999993
1940,206983.66499999998
1941,181735.043
1942,195238.136
1943,208013.241
1944,332501.55399999965
1945,380925.0850000002
1946,161429.32100000005
1947,317226.55999999994
1948,174955.531
1949,261839.21299999993
1950,173840.53100000002
1951,270058.4870000001
1952,247563.28499999997
1953,160979.158
1954,218386.28799999997
1955,145537.18799999997
1956,285802.93500000006
1957,160971.64000000004
1958,324916.54000000027
1959,140499.449
1960,118880.31499999994
1961,122646.01000000013
1962,95136.92700000029
1963,105358.92700000008
1964,132147.134
1965,154116.38399999996
1966,159171.33799999996
1967,298654.62200000003
1968,411862.529999999
1969,390842.94599999953
1970,445760.0339999994
1971,449124.9829999998
1972,369012.3639999997
1973,279680.8629999999
1974,321413.43500000006
1975,468420.3969999986
1976,283612.065
1977,369690.5729999995
1978,365095.3629999991
1979,346801.89
1980,187183.364
1981,355187.96899999987
1982,232912.43900000027
1983,222859.023
1984,182884.06
1985,195359.09799999997
1986,199407.74399999998
1987,167663.48200000005
1988,180566.068
1989,204792.03399999999
1990,236166.71600000028
1991,186637.164
1992,231738.49100000015
1993,175718.769
1994,252002.75900000014
1995,197086.97799999997
1996,281115.62400000024
1997,352750.10099999956
1998,359920.3489999996
1999,257036.1340000002
2000,325700.2539999996
2001,276974.678
2002,242680.51400000005
2003,271470.2889999999
2004,282588.94499999983
2005,232183.16100000005
2006,222050.98899999988
2007,249669.38400000002
2008,178944.842
2009,192279.22600000002
2010,204961.18399999992
2011,140161.40899999987
2012,170196.56400000004
2013,185466.7
2014,194552.276
2015,206515.96499999994
2016,196605.56000000003
2017,211554.20999999996
2018,125271.23500000002
2019,135724.14299999992
2020,120916.80100000021
2021,121532.48299999998
2022,177613.63499999998
2023,150901.55999999997
2024,224821.16000000012
2025,391734.13799999957
2026,174487.537
2027,145276.676
2028,159819.864
2029,162477.65999999995
2030,297534.6549999998
2031,269266.75899999996
2032,280637.3129999997
2033,286319.8469999999
2034,168757.22999999998
2035,213784.84299999996
2036,188657.03600000002
2037,194443.4489999999
2038,336920.1919999996
2039,211812.17700000003
2040,409803.4640000002
2041,274809.9959999999
2042,222241.824
2043,177258.872
2044,180575.98
2045,243117.60899999985
2046,136101.29499999998
2047,157063.576
2048,132580.06399999995
2049,136933.42700000003
2050,198358.153
2051,106872.7130000001
2052,130154.55300000004
2053,135301.06899999996
2054,90216.4410000001
2055,172876.997
2056,143415.13299999989
2057,126658.08700000012
2058,217638.2840000001
2059,127882.09300000011
2060,170885.336
2061,184363.931
2062,131577.8820000001
2063,113803.2029999999
2064,135098.627
2065,119684.07200000007
2066,179188.81699999998
2067,135123.84899999993
2068,134279.862
2069,87074.45200000027
2070,115362.66699999987
2071,97516.79900000016
2072,139888.89899999998
2073,138460.691
2074,183429.113
2075,137014.67199999993
2076,124787.29100000004
2077,143310.73500000002
2078,132154.17700000008
2079,151710.98699999996
2080,116372.72600000002
2081,136569.69999999992
2082,129752.601
2083,150559.63999999993
2084,113653.8009999999
2085,131427.98599999998
2086,112477.70600000005
2087,134442.54999999987
2088,113990.48799999987
2089,96106.23000000027
2090,139980.41699999996
2091,124996.96000000014
2092,136633.32700000002
2093,149069.881
2094,143628.0229999999
2095,160423.09800000003
2096,91739.54600000002
2097,100965.05099999996
2098,155525.692
2099,65189.273000000074
2100,111733.01799999985
2101,123234.01100000013
2102,152638.2549999999
2103,105299.84299999995
2104,144510.24800000017
2105,130214.18999999992
2106,87176.26400000004
2107,248837.64900000015
2108,119005.03399999997
2109,113709.19399999992
2110,126095.36000000012
2111,179702.187
2112,143631.50199999992
2113,121181.87400000016
2114,122838.93499999998
2115,158570.982
2116,113159.10899999995
2117,145311.70099999988
2118,135505.5299999998
2119,110971.25499999986
2120,119220.23000000001
2121,97180.47000000007
2122,109699.50600000002
2123,91821.19200000014
2124,207994.016
2125,136511.07100000005
2126,159217.82700000002
2127,160560.28200000004
2128,135739.845
2129,105644.353
2130,151885.75499999992
2131,176673.23899999997
2132,127513.60199999998
2133,119146.98799999992
2134,123391.49200000011
2135,103539.84299999989
2136,103785.12500000001
2137,115047.99900000003
2138,138034.39399999988
2139,147572.5069999999
2140,135883.35
2141,139409.02199999988
2142,133105.87699999995
2143,141368.02399999998
2144,119330.83199999995
2145,135347.713
2146,149252.55999999997
2147,168542.9
2148,149260.89599999992
2149,139249.48999999985
2150,234378.62699999986
2151,143299.04299999986
2152,171909.64500000002
2153,171661.858
2154,112683.68000000007
2155,127850.02900000007
2156,223186.41900000014
2157,255268.37099999996
2158,249690.2650000002
2159,233591.5400000001
2160,172881.28000000003
2161,256484.94099999996
2162,453693.7209999985
2163,348029.6509999995
2164,257966.4370000001
2165,183560.591
2166,141760.51199999987
2167,204310.93
2168,208955.38999999998
2169,203412.51999999993
2170,232554.59000000008
2171,139393.94199999998
2172,138902.5579999999
2173,158088.32399999996
2174,253316.27000000002
2175,327607.02499999985
2176,337169.3390000003
2177,257156.364
2178,224907.0400000001
2179,138517.65999999977
2180,188156.271
2181,191670.68800000002
2182,232696.9989999999
2183,185115.336
2184,131446.015
2185,129425.67599999993
2186,146647.93099999995
2187,148982.15999999997
2188,167337.60600000003
2189,177768.334
2190,89654.43800000017
2191,94905.18900000025
2192,94434.08200000017
2193,96202.75899999987
2194,105722.25700000009
2195,112775.28699999997
2196,109809.73800000014
2197,126931.78099999996
2198,172012.69400000002
2199,182612.334
2200,155183.61
2201,132145.20099999997
2202,198324.21599999996
2203,165359.76600000006
2204,180783.601
2205,128706.63499999992
2206,131892.244
2207,256717.90800000005
2208,240833.22999999995
2209,188140.67200000002
2210,119405.05799999998
2211,113531.97800000003
2212,115079.52899999988
2213,109698.94800000005
2214,147665.84199999998
2215,104464.22600000001
2216,159436.88499999995
2217,70250.19800000012
2218,112117.01599999999
2219,75905.8810000002
2220,84838.75200000043
2221,329071.27400000114
2222,261435.91300000006
2223,267370.27100000007
2224,231475.49000000002
2225,135793.96600000004
2226,181632.267
2227,182536.315
2228,285083.5569999999
2229,243170.043
2230,159592.649
2231,206485.60899999997
2232,171639.63900000005
2233,168770.352
2234,250668.33199999988
2235,210876.61900000004
2236,270827.0780000001
2237,367650.99499999976
2238,195896.6900000001
2239,118657.8669999998
2240,159173.9320000001
2241,146294.04700000008
2242,135609.49199999997
2243,142929.60099999988
2244,93629.08300000032
2245,94865.36200000044
2246,138454.011
2247,102081.91700000028
2248,126167.84199999996
2249,127411.93200000004
2250,136164.51599999995
2251,125340.92300000002
2252,181518.685
2253,169668.48200000002
2254,183119.505
2255,199929.19099999996
2256,183585.936
2257,196117.46400000004
2258,167052.27400000003
2259,182494.221
2260,145875.16999999998
2261,198123.53699999992
2262,220507.34800000006
2263,342599.0939999998
2264,428373.9739999995
2265,166974.12499999997
2266,310171.65699999983
2267,358582.50699999987
2268,381238.7870000005
2269,157260.84900000002
2270,186471.481
2271,267539.08099999995
2272,227224.31000000003
2273,158557.79799999998
2274,181099.392
2275,159903.33500000002
2276,180809.595
2277,198491.66700000002
2278,156376.421
2279,121842.68600000002
2280,117774.77300000004
2281,168782.56000000006
2282,185751.643
2283,101771.72900000041
2284,111184.51700000015
2285,154504.37499999994
2286,132927.485
2287,355128.69299999997
2288,273854.93000000005
2289,372858.67299999925
2290,438707.9849999994
2291,328656.38999999955
2292,406090.2839999999
2293,461870.34399999864
2294,408668.0729999995
2295,431452.8789999994
2296,284163.211
2297,312325.4470000001
2298,343301.0360000002
2299,381111.29299999936
2300,315279.238
2301,284973.99800000014
2302,246408.21699999995
2303,241527.05099999998
2304,263645.88399999996
2305,174134.398
2306,175625.031
2307,179826.45799999998
2308,230096.94899999976
2309,302530.6719999994
2310,228210.0350000001
2311,188985.087
2312,169980.15600000002
2313,180887.768
2314,179857.418
2315,177720.174
2316,185002.022
2317,186933.004
2318,177300.493
2319,174993.16
2320,171443.76700000005
2321,255989.72499999998
2322,161155.61000000004
2323,177788.82
2324,170347.173
2325,216257.00699999987
2326,173057.91
2327,232855.04300000018
2328,240138.3890000004
2329,191251.744
2330,182573.122
2331,366647.46899999934
2332,423091.48399999994
2333,326779.5719999997
2334,259581.992
2335,276483.255
2336,346141.7690000001
2337,189266.41400000002
2338,283392.81399999995
2339,230387.54399999994
2340,397232.7120000002
2341,222869.81699999984
2342,237856.62900000004
2343,213775.13699999993
2344,244402.15800000014
2345,261045.59700000007
2346,221188.49799999985
2347,186688.031
2348,236431.01300000004
2349,151564.658
2350,293082.2549999998
2351,256825.89700000006
2352,245425.0429999999
2353,206876.83200000005
2354,131824.48299999986
2355,163771.879
2356,147649.6759999999
2357,191206.75500000003
2358,201149.2
2359,125649.79400000008
2360,122106.96700000009
2361,139782.44799999997
2362,265896.73799999995
2363,139879.19199999992
2364,147818.90199999994
2365,226749.26700000005
2366,192045.38500000004
2367,227123.24399999992
2368,187362.287
2369,232940.94599999988
2370,161668.94699999996
2371,162899.04799999995
2372,175714.634
2373,270380.9199999999
2374,302891.9819999997
2375,236099.04499999998
2376,282616.40500000014
2377,347015.8609999998
2378,132818.15100000007
2379,212507.60000000003
2380,147523.99199999985
2381,171009.28900000002
2382,201522.43600000002
2383,225302.59299999994
2384,251927.1430000001
2385,149312.6249999999
2386,137740.60099999994
2387,132492.872
2388,102349.82400000008
2389,130873.99499999994
2390,136134.47699999996
2391,140173.25999999983
2392,117920.46799999985
2393,167144.59700000004
2394,145078.57999999993
2395,201686.32000000004
2396,148142.18299999984
2397,211595.65500000006
2398,122087.788
2399,65152.75400000013
2400,64459.66400000003
2401,113819.34399999992
2402,131270.76100000006
2403,129706.78199999996
2404,155337.14999999997
2405,152530.56100000002
2406,133835.39
2407,128170.05699999994
2408,134743.8689999999
2409,131501.40099999995
2410,183562.535
2411,125730.37800000001
2412,169998.78600000002
2413,136215.63799999998
2414,129708.84500000004
2415,128544.74600000003
2416,127790.99799999996
2417,128402.69400000008
2418,125365.29700000004
2419,132737.01999999993
2420,128580.13999999993
2421,163596.109
2422,118235.83399999997
2423,130409.92400000003
2424,157149.96400000004
2425,159252.69400000002
2426,141189.52499999997
2427,139164.98399999994
2428,191618.42799999999
2429,120082.72299999988
2430,132677.94100000005
2431,121394.50400000003
2432,132936.201
2433,139809.68199999997
2434,141016.79499999998
2435,156479.203
2436,106540.2620000002
2437,114453.35
2438,128334.5169999999
2439,112683.20399999998
2440,138923.2439999999
2441,109411.39599999983
2442,106049.82999999987
2443,117813.56599999996
2444,130213.87400000001
2445,99257.16700000013
2446,139341.47300000006
2447,226830.46800000005
2448,151760.38799999995
2449,120124.09200000009
2450,161878.15900000004
2451,143714.5879999999
2452,224471.87199999997
2453,96812.58000000006
2454,137543.27399999986
2455,108295.05700000013
2456,147571.09599999984
2457,127366.70399999998
2458,116021.54400000017
2459,113348.06799999994
2460,149641.25599999994
2461,129125.8329999999
2462,139507.67599999998
2463,132937.4569999999
2464,162539.989
2465,159140.7770000001
2466,129776.28599999993
2467,163652.062
2468,99606.30100000021
2469,95846.25900000017
2470,183984.429
2471,229495.63700000005
2472,184759.942
2473,143681.778
2474,109692.02999999985
2475,235296.3760000002
2476,125081.14700000008
2477,132969.10799999995
2478,167080.65099999998
2479,112699.99400000015
2480,129287.14999999992
2481,120776.69600000005
2482,134425.543
2483,120837.09100000004
2484,126397.52400000005
2485,128013.683
2486,152869.54199999996
2487,179235.47699999998
2488,162501.70899999986
2489,161476.04400000002
2490,139749.71399999995
2491,91689.31400000025
2492,179309.258
2493,161602.80200000003
2494,170185.078
2495,99072.61600000029
2496,216161.51100000003
2497,164085.735
2498,119735.95200000005
2499,88531.0780000003
2500,128511.45399999988
2501,149027.22699999993
2502,153000.499
2503,117991.62199999984
2504,184116.346
2505,236340.86100000015
2506,263167.777
2507,328321.201
2508,261462.80799999984
2509,226856.684
2510,233304.61400000006
2511,176680.645
2512,228435.30700000003
2513,236043.46100000007
2514,241568.9960000002
2515,142551.3509999998
2516,173091.78100000002
2517,133135.80499999985
2518,137928.52899999986
2519,240158.4370000002
2520,214438.35099999997
2521,210316.42699999997
2522,235576.5100000001
2523,135795.201
2524,138433.6819999999
2525,143598.1269999999
2526,138054.62099999987
2527,112146.08599999997
2528,128959.33800000002
2529,134533.17699999997
2530,109249.7530000002
2531,256235.64699999988
2532,238788.12300000014
2533,209909.05999999997
2534,243360.31700000004
2535,302330.80799999984
2536,240562.02100000024
2537,230111.60900000008
2538,182008.302
2539,179393.933
2540,173775.529
2541,179796.931
2542,166790.684
2543,133732.701
2544,130586.47999999997
2545,146975.46299999993
2546,139094.36899999992
2547,141194.2989999998
2548,159321.75400000002
2549,168685.393
2550,380036.5169999999
2551,137565.64799999987
2552,121724.33200000005
2553,91991.2450000003
2554,120152.89299999988
2555,108049.30300000017
2556,105058.40000000008
2557,112840.99300000012
2558,168546.06100000002
2559,144595.19300000003
2560,142345.34399999984
2561,149259.5239999999
2562,146488.19299999997
2563,153972.5340000001
2564,187208.276
2565,130475.61000000006
2566,157653.52400000003
2567,149592.24799999996
2568,188426.29400000002
2569,195830.05400000003
2570,116710.07499999998
2571,159781.997
2572,193354.94699999996
2573,245092.73499999993
2574,301664.5770000002
2575,132084.963
2576,131568.08699999994
2577,164255.649
2578,100190.54599999975
2579,82273.23700000021
2580,129775.10900000011
2581,126568.46999999994
2582,120286.27100000007
2583,298554.64500000066
2584,174620.00699999998
2585,179895.6
2586,210402.20199999993
2587,206338.84999999998
2588,158411.8019999999
2589,149492.25999999986
2590,213116.98899999997
2591,203822.54400000002
2592,230853.37999999998
2593,255779.48399999988
2594,170455.01700000002
2595,208923.2060000001
2596,350408.176
2597,175793.773
2598,266751.59600000014
2599,346449.7790000002
2600,157643.914
2601,130626.17999999988
2602,91135.61500000038
2603,95316.22200000039
2604,93366.85400000036
2605,89239.40700000036
2606,145461.28199999995
2607,185254.358
2608,207947.71999999994
2609,174096.06100000002
2610,119806.49099999998
2611,157626.293
2612,147073.274
2613,127434.35700000005
2614,123952.31500000008
2615,158641.11800000005
2616,135791.67599999998
2617,179408.32799999998
2618,189260.27000000002
2619,242312.24000000008
2620,186070.837
2621,185499.054
2622,187632.734
2623,250420.04300000006
2624,276717.3560000001
2625,331408.41700000013
2626,158177.76200000002
2627,189439.71999999997
2628,428328.72500000056
2629,551413.7310000015
2630,384685.9959999996
2631,462700.1159999992
2632,420984.06499999994
2633,318949.80000000005
2634,393185.9120000001
2635,151738.2899999999
2636,215790.162
2637,174917.04700000002
2638,258747.33800000016
2639,192955.572
2640,151109.72499999995
2641,107141.67600000025
2642,192361.996
2643,108679.66000000032
2644,145349.809
2645,100432.98300000018
2646,92586.29400000024
2647,101419.40800000024
2648,140073.90099999984
2649,151389.61
2650,150487.7499999999
2651,156431.077
2652,458469.3729999992
2653,250240.12499999994
2654,247568.42299999978
2655,367191.9809999995
2656,339409.45299999893
2657,357480.1809999999
2658,289613.36599999986
2659,309221.3799999996
2660,334585.28599999985
2661,340917.4399999996
2662,347784.75899999985
2663,296191.20099999994
2664,296742.14599999925
2665,331067.2149999996
2666,303960.3039999993
2667,176642.164
2668,180059.224
2669,174963.465
2670,299554.8419999999
2671,178461.618
2672,174277.43800000002
2673,190543.047
2674,190401.59800000003
2675,162676.605
2676,190085.10100000002
2677,205297.16800000006
2678,261490.98000000004
2679,288690.10699999984
2680,290604.4879999998
2681,427346.0090000003
2682,339926.09099999955
2683,498286.7410000005
2684,329671.17799999996
2685,346232.53599999996
2686,264226.94299999997
2687,332171.81299999997
2688,230961.358
2689,216163.8409999999
2690,480757.95399999863
2691,188177.719
2692,138938.7379999998
2693,191739.72500000003
2694,131428.95299999983
2695,205913.00399999996
2696,186274.127
2697,189007.412
2698,206404.14100000003
2699,186546.791
2700,157160.79800000007
2701,167219.55100000004
2702,114496.20799999998
2703,152482.41
2704,141162.54299999992
2705,128764.93600000013
2706,122756.01399999997
2707,126211.1039999999
2708,133647.6110000001
2709,115104.27700000023
2710,130404.24900000001
2711,286476.51400000026
2712,374644.0299999994
2713,169241.88100000005
2714,153858.07199999996
2715,165101.43299999996
2716,160716.22299999994
2717,206273.45399999994
2718,239444.13100000005
2719,152256.433
2720,177318.111
2721,140586.15899999999
2722,168500.758
2723,146780.4499999999
2724,132697.55800000002
2725,133758.42499999993
2726,144007.321
2727,178260.482
2728,173995.73
2729,158676.21800000002
2730,139263.36700000006
2731,122626.60500000004
2732,119502.1039999999
2733,165748.529
2734,150339.4069999999
2735,134094.097
2736,146520.20399999997
2737,123619.43800000004
2738,131842.49100000004
2739,154879.16600000003
2740,129336.33799999999
2741,158375.867
2742,163788.13500000007
2743,162101.80099999998
2744,137802.615
2745,132331.14099999992
2746,127477.95999999995
2747,165938.901
2748,124684.78700000004
2749,126343.339
2750,127705.70000000008
2751,127100.54200000002
2752,234039.613
2753,155488.25299999997
2754,196721.79400000002
2755,145925.1139999999
2756,98498.97699999996
2757,75113.83900000018
2758,91121.84700000013
2759,167618.21700000006
2760,146657.04100000003
2761,142396.35299999994
2762,141409.07399999996
2763,200893.142
2764,185007.147
2765,257748.42300000013
2766,150476.00999999995
2767,92407.18500000007
2768,127259.5929999999
2769,124307.97500000012
2770,160730.72999999998
2771,125333.83300000009
2772,126522.03099999993
2773,146050.93100000013
2774,146917.28899999996
2775,137216.34499999997
2776,158043.74500000002
2777,159022.59900000005
2778,132874.95099999968
2779,126109.34300000018
2780,111084.05600000001
2781,105907.21599999981
2782,97782.96199999997
2783,122720.918
2784,129553.55399999997
2785,141801.80000000005
2786,82324.70900000044
2787,123501.63500000007
2788,93048.75100000031
2789,220055.82000000004
2790,98831.4449999999
2791,116544.3299999999
2792,83034.27600000022
2793,170195.347
2794,110145.76600000018
2795,128003.10599999994
2796,101836.63299999997
2797,189835.91499999998
2798,130422.96499999994
2799,125518.27599999997
2800,80585.42500000028
2801,116208.88799999999
2802,143369.6669999999
2803,163063.29399999997
2804,149254.17399999994
2805,97762.29800000008
2806,95350.36200000008
2807,159673.24299999996
2808,146396.17099999994
2809,133556.80099999995
2810,131543.71099999995
